R [20260828 201243][14.074] KK7TUN VA7GEM +21 22 2850
R [20260828 201243][14.074] MI0JZZ WU7W DM09 -3 1244
R [20260828 201243][14.074] KD9SPR AF0E -05 10 744
R [20260828 201243][14.074] W1AW/2 W9MDM 8 519
R [20260828 201244][14.074] KC8ZKS W0REM EM17 8 1788
R [20260828 201244][14.074] KK7TUN KJ7SVM CN87 14 1538
R [20260828 201244][14.074] CQ W0CMJ DN70 8 1612
R [20260828 201244][14.074] KK7TUN VE7ACU DO00 9 962
R [20260828 201244][14.074] N4NTY N8PFK 73 -18 819
R [20260828 201244][14.074] CQ K5MGY EM12 8 1988
R [20260828 201245][14.074] JA8KSF WB7CYO R+01 -4 2050
R [20260828 201258][14.074] AA4AZ VA6VZ -16 26 2475
R [20260828 201258][14.074] VA7GEM KK7TUN R-13 0 962
R [20260828 201258][14.074] WB7CYO JA8KSF RR73 10 2050
R [20260828 201258][14.074] Z62NS WA0JGT EN34 8 1256
R [20260828 201258][14.074] RI1FJL KF0BAA DM79 12 588
R [20260828 201259][14.074] SP3TOT VE4ZIM -11 0 2319
R [20260828 201259][14.074] KJ7WLL N7DEN +02 2 1688
R [20260828 201259][14.074] AA4AZ AA5HH EM21 -6 1175
R [20260828 201259][14.074] KE8MD AI5OS EM10 20 1456
R [20260828 201259][14.074] RI1FJL K0BHB EN34 9 700
R [20260828 201300][14.074] M9KTM KB9DED EN54 8 2638
R [20260828 201300][14.074] AA7DS W6TOX R+03 -18 862
R [20260828 201313][14.074] BI4ALQ WA7PVE -20 12 1694
R [20260828 201313][14.074] KK7TUN VA7GEM RR73 35 2850
R [20260828 201313][14.074] W2MKW KI7DAN -21 5 2388
R [20260828 201314][14.074] KK7TUN W7BDP CN85 24 2106
R [20260828 201314][14.074] KD9SPR AF0E -05 34 744
R [20260828 201314][14.074] MI0JZZ WU7W DM09 20 1244
R [20260828 201314][14.074] KK7TUN KJ7SVM CN87 1 1538
R [20260828 201314][14.074] MI0JZZ KG0XV EM29 -2 2238
R [20260828 201314][14.074] W1AW/2 W9MDM 9 519
R [20260828 201314][14.074] <KC8ZKS> W7/G0HSP 22 1419
R [20260828 201314][14.074] CQ W0CMJ DN70 26 1612
R [20260828 201315][14.074] CQ K5MGY EM12 14 1988
R [20260828 201315][14.074] KC8ZKS W0REM EM17 4 1788
R [20260828 201315][14.074] KK7TUN K4DND -15 17 2688
R [20260828 201315][14.074] N5KKG AE2NY -05 7 394
R [20260828 201315][14.074] KK7TUN N8GMY EN63 10 1312
R [20260828 201329][14.074] CQ DX JA8KSF QN03 20 2050
R [20260828 201329][14.074] W0CMJ VE6AX DO30 -2 2269
R [20260828 201329][14.074] AA4AZ VA6VZ -16 6 2475
R [20260828 201329][14.074] Z62NS W5MDB EM13 -2 644
R [20260828 201330][14.074] VA7GEM KK7TUN 73 34 962
R [20260828 201330][14.074] AA4AZ AA5HH EM21 -11 1175
R [20260828 201330][14.074] SP3TOT KM4RL R+06 4 262
R [20260828 201330][14.074] RI1FJL K0BHB EN34 -2 700
R [20260828 201330][14.074] SP3TOT VE4ZIM -11 0 2319
R [20260828 201330][14.074] CQ W0ADE DN40 -8 831
R [20260828 201331][14.074] Z62NS WA0JGT EN34 8 1256
R [20260828 201344][14.074] VE3XZF VA7GEM -05 -10 2850
R [20260828 201345][14.074] <KC8ZKS> W7/G0HSP 4 1419
R [20260828 201345][14.074] KK7TUN KJ7SVM CN87 7 1538
R [20260828 201345][14.074] W2MKW KI7DAN -21 1 2388
R [20260828 201345][14.074] W1AW/2 W9MDM 24 519
R [20260828 201345][14.074] CQ W0CMJ DN70 23 1612
R [20260828 201345][14.074] N7DEN N8KHG EM30 28 1050
R [20260828 201345][14.074] KD9SPR AF0E -05 10 744
R [20260828 201346][14.074] CQ K5MGY EM12 5 1988
R [20260828 201346][14.074] KK7TUN K4DND -15 -4 2688
R [20260828 201346][14.074] KK7TUN W0REM EM17 -6 1788
R [20260828 201412][14.074] W0ADE VA7GEM +16 -2 2850
R [20260828 201412][14.074] BI4ALQ WA7PVE -20 9 1694
R [20260828 201413][14.074] W2MKW KI7DAN -21 5 2388
R [20260828 201413][14.074] N7DEN N8KHG EM30 6 1050
R [20260828 201413][14.074] W5TXX W7QQF DM43 10 2256
R [20260828 201413][14.074] CQ POTA AJ7LJ CN85 2 1488
R [20260828 201413][14.074] CQ W7/G0HSP 4 1419
R [20260828 201413][14.074] W6TOX AA7DS RRR -4 956
R [20260828 201414][14.074] F5PBG AA9WP -16 0 456
R [20260828 201427][14.074] CQ W0ADE DN40 2 831
R [20260828 201427][14.074] W0CMJ VE7ACU DO00 8 1612
R [20260828 201428][14.074] AA4AZ VA6VZ -16 3 2475
R [20260828 201428][14.074] NF3R KK7TUN RRR 14 962
R [20260828 201428][14.074] CQ K0DTM EN34 -17 2194
R [20260828 201428][14.074] KN6YFO JA8KSF -11 7 2050
R [20260828 201428][14.074] AE2NY KE2IUI FN21 5 394
R [20260828 201428][14.074] Z62NS W5MDB EM13 5 644
R [20260828 201428][14.074] W8MPY K5RSB R+04 0 2612
R [20260828 201429][14.074] Z62NS VE4ZIM -24 8 2319
R [20260828 201429][14.074] F5RRS W4TME RR73 9 1456
R [20260828 201442][14.074] W6APH VA7GEM +12 0 2850
R [20260828 201442][14.074] BI4ALQ WA7PVE -20 5 1694
R [20260828 201443][14.074] N7DEN N8KHG EM30 6 1050
R [20260828 201443][14.074] K6ESS AJ7LJ -07 -2 1488
R [20260828 201443][14.074] CQ W7/G0HSP 12 1419
R [20260828 201443][14.074] W2MKW KI7DAN -21 -3 2388
R [20260828 201443][14.074] KD2YCK WB7CYO DN22 0 794
R [20260828 201443][14.074] KW4EI KJ7SVM CN87 2 1538
R [20260828 201443][14.074] F5PBG AE2NY RR73 6 394
R [20260828 201444][14.074] W5TXX W7QQF R-17 -2 2256
R [20260828 201444][14.074] KW4EI AI5OS EM10 5 919
R [20260828 201444][14.074] F5PBG AA9WP -16 6 456
R [20260828 201444][14.074] W5TXX K4DND +02 0 2688
R [20260828 201457][14.074] AE2NY VA6VZ -21 3 2475
R [20260828 201457][14.074] CQ W0ADE DN40 1 838
R [20260828 201458][14.074] Z62NS W5MDB EM13 6 644
R [20260828 201458][14.074] CQ K0DTM EN34 -5 2194
R [20260828 201458][14.074] KN6YFO JA8KSF RR73 18 2050
R [20260828 201458][14.074] KE8MD VE3GLN FN25 -2 2719
R [20260828 201458][14.074] Z62NS AC3LX FN00 0 2138
R [20260828 201458][14.074] Z62NS VE4ZIM -24 -8 2319
R [20260828 201459][14.074] CQ K4GIG EM64 -3 1538
R [20260828 201459][14.074] Z62NS K0SH EN23 0 1862
R [20260828 201512][14.074] EA8UP VA3WJ CN79 24 1825
R [20260828 201512][14.074] W6APH VA7GEM +10 11 2850
R [20260828 201513][14.074] K6ESS AJ7LJ RRR 8 1488
R [20260828 201513][14.074] W2MKW KI7DAN -21 2 2388
R [20260828 201513][14.074] CQ WA7PVE CN87 27 1694
R [20260828 201513][14.074] KW4EI AF0E -13 18 744
R [20260828 201513][14.074] KK7TUN W7BDP CN85 -6 2106
R [20260828 201513][14.074] KW4EI KJ7SVM CN87 10 1538
R [20260828 201513][14.074] W5TXX W7QQF 73 -2 2256
R [20260828 201514][14.074] KW4EI AI5OS EM10 15 919
R [20260828 201514][14.074] W5TXX K4DND +02 -1 2688
R [20260828 201514][14.074] CQ W7/G0HSP 12 1419
R [20260828 201514][14.074] KD2SBO K5MGY -06 -7 1988
R [20260828 201528][14.074] AE2NY VA6VZ -21 19 2475
R [20260828 201528][14.074] CQ DX JA8KSF QN03 0 2050
R [20260828 201528][14.074] CQ K4YT FM19 37 2738
R [20260828 201528][14.074] W0REM KK7TUN -04 14 962
R [20260828 201528][14.074] CQ K0DTM EN34 16 2194
R [20260828 201528][14.074] CQ W0ADE DN40 14 838
R [20260828 201528][14.074] N8KHG N7DEN RR73 6 1688
R [20260828 201529][14.074] KE8MD KE2IUI R-04 6 394
R [20260828 201529][14.074] Z62NS VE4ZIM -24 5 2319
R [20260828 201529][14.074] Z62NS N0MB EN31 8 750
R [20260828 201529][14.074] CQ K4GIG EM64 0 1538
R [20260828 201530][14.074] Z62NS AC3LX FN00 12 2138
R [20260828 201543][14.074] CQ WA7PVE CN87 34 1694
R [20260828 201543][14.074] CQ POTA VA7GEM CN89 40 2850
R [20260828 201543][14.074] EA8UP VA3WJ CN79 14 1825
R [20260828 201543][14.074] WD9GYM N8KHG EM30 27 1050
R [20260828 201543][14.074] CQ W7/G0HSP 36 1419
R [20260828 201544][14.074] KD9SPR AF0E R-07 35 744
R [20260828 201544][14.074] KD2SBO K5MGY RR73 6 1988
R [20260828 201544][14.074] KW4EI AI5OS EM10 0 919
R [20260828 201545][14.074] VA6VZ AE2NY R-07 17 394
R [20260828 201558][14.074] W0REM KK7TUN RRR 33 962
R [20260828 201558][14.074] AE2NY VA6VZ -21 34 2475
R [20260828 201558][14.074] CQ K4YT FM19 35 2738
R [20260828 201559][14.074] CQ W0ADE DN40 30 838
R [20260828 201559][14.074] W9NG N7DEN -05 0 1688
R [20260828 201559][14.074] CQ DX JA8KSF QN03 24 2050
R [20260828 201559][14.074] CQ KR7DX DN30 -4 1925
R [20260828 201559][14.074] Z62NS K0SH EN23 29 1812
R [20260828 201559][14.074] WT4Y K0DTM -15 18 2194
R [20260828 201559][14.074] Z62NS VE4ZIM -24 5 2319
R [20260828 201614][14.074] CQ POTA VA7GEM CN89 30 2850
R [20260828 201614][14.074] S79BCT/P KI7DAN DN40 20 2388
R [20260828 201614][14.074] KC9EP WA7PVE -17 20 1694
R [20260828 201614][14.074] WD9GYM N8KHG EM30 19 1050
R [20260828 201614][14.074] KK7TUN W7BDP CN85 15 2106
R [20260828 201614][14.074] KD9SPR AF0E R-06 8 744
R [20260828 201615][14.074] KN6RSY <W7/G0HSP> -14 32 1419
R [20260828 201615][14.074] KD3DPQ K5MGY -20 -1 1988
R [20260828 201615][14.074] W5TXX W7IBI DM43 16 2188
R [20260828 201615][14.074] VA6VZ AE2NY R-15 6 394
R [20260828 201615][14.074] N0WEG K4DND +07 8 2688
R [20260828 201616][14.074] K4GIG W6TOX R-06 20 862
R [20260828 201629][14.074] AE2NY VA6VZ -21 15 2475
R [20260828 201629][14.074] F5OQK K4YT -12 17 2738
R [20260828 201629][14.074] CQ W0ADE DN40 19 838
R [20260828 201630][14.074] CQ KR7DX DN30 20 1931
R [20260828 201630][14.074] WT4Y K0DTM RR73 2 2194
R [20260828 201630][14.074] CQ DX JA8KSF QN03 5 2050
R [20260828 201630][14.074] W9NG N7DEN -05 2 1688
R [20260828 201630][14.074] N4TWD AI5OS EM10 6 1388
R [20260828 201631][14.074] RI1FJL AA5HH EM21 8 1175
R [20260828 201645][14.074] KC9EP WA7PVE RR73 20 1694
R [20260828 201645][14.074] W5TXX W7IBI DM43 0 2188
R [20260828 201645][14.074] WD9GYM N8KHG R-09 -8 1050
R [20260828 201645][14.074] K6ESS VA7GEM +04 19 2850
R [20260828 201645][14.074] S79BCT/P KI7DAN DN40 2 2388
R [20260828 201645][14.074] KN6RSY <W7/G0HSP> -14 -4 1419
R [20260828 201645][14.074] JA8KSF WB6JLB DM33 3 1550
R [20260828 201645][14.074] K6AGA AJ7LJ +16 14 1488
R [20260828 201646][14.074] KD3DPQ K5MGY -20 2 1988
R [20260828 201646][14.074] EA5JLN VE4ZIM -08 -5 2319
R [20260828 201646][14.074] F5HMS N5FMP EM05 10 1931
R [20260828 201647][14.074] KC8ZKS KJ7WLL CN85 27 756
R [20260828 201712][14.074] W5TXX W7IBI DM43 6 2188
R [20260828 201713][14.074] CQ WA7PVE CN87 6 1694
R [20260828 201713][14.074] KC8ZKS AI7WP CN87 9 1250
R [20260828 201713][14.074] K6ESS VA7GEM RR73 4 2850
R [20260828 201713][14.074] WD9GYM N8KHG 73 10 1050
R [20260828 201713][14.074] KD9SPR AF0E 73 10 744
R [20260828 201713][14.074] S79BCT/P KI7DAN DN40 5 2388
R [20260828 201713][14.074] W5TXX K4DND -05 5 2688
R [20260828 201714][14.074] EA5JLN VE4ZIM -08 8 2319
R [20260828 201714][14.074] K6AGA AJ7LJ RRR 12 1488
R [20260828 201714][14.074] KD3DPQ K5MGY -20 -4 1988
R [20260828 201727][14.074] AE2NY VA6VZ -21 2 444
R [20260828 201727][14.074] WB6JLB JA8KSF RR73 4 2050
R [20260828 201728][14.074] CQ KR7DX DN30 4 1931
R [20260828 201728][14.074] VA7GEM W0ADE R+02 7 831
R [20260828 201728][14.074] N8GMY KK7TUN -12 14 962
R [20260828 201728][14.074] K4DAL N7DEN R-17 0 1688
R [20260828 201728][14.074] N4TWD AI5OS EM10 1 1388
R [20260828 201728][14.074] CQ K4YT FM19 -12 2738
R [20260828 201729][14.074] ER3CT KM4RL -08 10 1100
R [20260828 201729][14.074] VA7GEM K4GIG EM64 2 1538
R [20260828 201742][14.074] CQ WA7PVE CN87 12 1694
R [20260828 201742][14.074] W5TXX W7IBI R-24 13 2188
R [20260828 201743][14.074] W5WOC VA7GEM +02 0 2850
R [20260828 201743][14.074] KC8ZKS AI7WP R+02 15 1250
R [20260828 201743][14.074] KC8ZKS KJ7WLL CN85 4 756
R [20260828 201743][14.074] S79BCT/P KI7DAN DN40 5 2388
R [20260828 201743][14.074] VE3XZF N8KHG EM30 -20 1050
R [20260828 201743][14.074] F5HMS KB9DED EN54 3 2638
R [20260828 201743][14.074] CQ K5MGY EM12 0 1988
R [20260828 201744][14.074] CQ W7/G0HSP 5 1419
R [20260828 201744][14.074] JA8KSF WB6JLB 73 2 1550
R [20260828 201744][14.074] EA5JLN VE4ZIM -08 6 2319
R [20260828 201744][14.074] W5TXX K4DND -05 1 2688
R [20260828 201757][14.074] CQ DX JA8KSF QN03 8 2050
R [20260828 201757][14.074] CQ K4YT FM19 10 2738
R [20260828 201758][14.074] AE2NY VA6VZ -21 16 444
R [20260828 201759][14.074] M0CKX KF8WX EM98 8 2525
R [20260828 201759][14.074] ER3CT KM4RL -09 4 1100
R [20260828 201759][14.074] VA7GEM K4GIG EM64 2 1538
R [20260828 201812][14.074] W5TXX W7IBI R-24 9 2188
R [20260828 201813][14.074] W5WOC VA7GEM RR73 8 2850
R [20260828 201813][14.074] CQ WA7PVE CN87 0 1694
R [20260828 201813][14.074] KC8ZKS AI7WP R+00 -1 1250
R [20260828 201813][14.074] KK7TUN K2PS -13 4 2306
R [20260828 201813][14.074] CQ W7/G0HSP 6 1419
R [20260828 201813][14.074] KK7TUN KE0QEQ EN04 6 962
R [20260828 201814][14.074] W8OBX K5MGY -13 2 1988
R [20260828 201814][14.074] W5TXX K4DND -05 6 2688
R [20260828 201814][14.074] KK7TUN K0BHB R-03 16 700
R [20260828 201814][14.074] <...> W1MPC R+06 5 1769
R [20260828 201814][14.074] VE3XZF W5GAD EL49 8 794
R [20260828 201827][14.074] AE2NY VA6VZ -21 30 444
R [20260828 201828][14.074] CQ AK6MH CM87 2 1638
R [20260828 201828][14.074] KS0CW W9MDM EN61 6 2781
R [20260828 201828][14.074] K0BHB KK7TUN RRR 2 962
R [20260828 201828][14.074] VA7GEM W0ADE R+01 34 838
R [20260828 201828][14.074] K5RSB KR7DX RR73 13 1938
R [20260828 201828][14.074] CQ DX JA8KSF QN03 19 2050
R [20260828 201828][14.074] CQ K4YT FM19 12 2731
R [20260828 201828][14.074] VA7GEM K4GIG EM64 12 1538
R [20260828 201829][14.074] RI1FJL K0SH EN23 20 1812
R [20260828 201829][14.074] KC1LYG K0SMR EN35 7 200
R [20260828 201829][14.074] Z62NS N0MB EN31 11 750
R [20260828 201829][14.074] M0CKX KF8WX R-04 9 2525
R [20260828 201829][14.074] RI1FJL AA5HH R-06 3 1175
R [20260828 201843][14.074] W0ADE VA7GEM RR73 27 2850
R [20260828 201843][14.074] CQ W7/G0HSP 27 1419
R [20260828 201843][14.074] W5TXX W7IBI R-24 26 2188
R [20260828 201843][14.074] KD8UVN WA7PVE -09 25 1694
R [20260828 201843][14.074] KK7TUN K2PS -13 21 2306
R [20260828 201844][14.074] KC8ZKS AI7WP 73 15 1250
R [20260828 201844][14.074] CQ W7BDP CN85 14 2106
R [20260828 201844][14.074] AJ4TJ N8KHG EM30 25 1050
R [20260828 201844][14.074] W4NEU W7QQF DM43 26 2431
R [20260828 201844][14.074] KK7TUN WI5D EM29 14 969
R [20260828 201844][14.074] W8OBX K5MGY -13 6 1988
R [20260828 201844][14.074] AI5OS WV2B +02 6 650
R [20260828 201845][14.074] EA5JLN K4DND +05 6 2688
R [20260828 201845][14.074] KR7DX KB9ZM EM57 2 1931
R [20260828 201859][14.074] K0BHB KK7TUN RRR 25 962
R [20260828 201859][14.074] AE2NY VA6VZ -21 12 444
R [20260828 201859][14.074] CQ DX JA8KSF QN03 5 2050
R [20260828 201859][14.074] CQ K4YT FM19 18 2738
R [20260828 201859][14.074] CQ AK6MH CM87 2 1638
R [20260828 201859][14.074] N8OBX KG7OH DM33 16 1206
R [20260828 201900][14.074] M0CKX KF8WX R-04 18 2525
R [20260828 201900][14.074] VA7GEM W0ADE 73 -4 831
R [20260828 201900][14.074] RI1FJL WB5RTW EM40 0 900
R [20260828 201900][14.074] KB9ZM KR7DX -16 -1 1938
R [20260828 201914][14.074] EA8UP KK7BHX CN88 24 394
R [20260828 201914][14.074] W4NEU W7QQF DM43 34 2431
R [20260828 201914][14.074] W5TXX W7IBI R-24 18 2188
R [20260828 201914][14.074] KK7TUN K2PS -13 11 2306
R [20260828 201915][14.074] KD8UVN WA7PVE RR73 6 1694
R [20260828 201915][14.074] AJ4TJ N8KHG R-16 -10 1050
R [20260828 201915][14.074] CQ W7BDP CN85 22 2106
R [20260828 201915][14.074] KW4EI AF0E RR73 -6 744
R [20260828 201915][14.074] KR7DX KB9ZM R-21 3 1931
R [20260828 201915][14.074] CQ W7/G0HSP 2 1419
R [20260828 201915][14.074] AI5OS WV2B RR73 9 650
R [20260828 201916][14.074] W8OBX K5MGY RR73 9 1988
R [20260828 201916][14.074] EA5JLN K4DND +05 -18 2688
R [20260828 201916][14.074] K5RSB W8MPY RRR 6 2612
R [20260828 201942][14.074] W4NEU W7QQF DM43 10 2431
R [20260828 201943][14.074] K4GIG VA7GEM -11 11 2850
R [20260828 201943][14.074] KK7TUN WI5D EM29 12 969
R [20260828 201943][14.074] W5TXX W7IBI R-24 15 2188
R [20260828 201943][14.074] CQ W7BDP CN85 3 2106
R [20260828 201943][14.074] KC4SWL WA7PVE -06 18 1694
R [20260828 201943][14.074] CQ K5MGY EM12 3 1988
R [20260828 201943][14.074] AJ4TJ N8KHG R-16 8 1050
R [20260828 201943][14.074] KR7DX KB9ZM 73 4 1931
R [20260828 201944][14.074] KC8ZKS KJ7WLL CN85 12 756
R [20260828 201944][14.074] IZ4JMA WV2B -07 -4 650
R [20260828 201944][14.074] K0TX AJ7LJ RRR 10 1488
R [20260828 201957][14.074] AE2NY VA6VZ -21 -4 444
R [20260828 201958][14.074] UX5UW K4YT -12 -4 2731
R [20260828 201958][14.074] AJ7LJ W0ADE -05 -1 838
R [20260828 201958][14.074] CQ AK6MH CM87 4 1638
R [20260828 201958][14.074] CQ DX JA8KSF QN03 0 2050
R [20260828 201958][14.074] N8OBX KG7OH DM33 7 1206
R [20260828 201958][14.074] KB9DED KI5YNZ -06 -8 1012
R [20260828 201958][14.074] CQ KB8RFE EN90 5 1519
R [20260828 201959][14.074] KD9SPR W1MPC EL88 8 1769
R [20260828 201959][14.074] M0CKX KF8WX R-04 3 2525
R [20260828 201959][14.074] KS0CW W9MDM EN61 8 2781
R [20260828 202012][14.074] W4NEU W7QQF DM43 12 2431
R [20260828 202012][14.074] W5TXX W7IBI 73 6 2188
R [20260828 202013][14.074] K4GIG VA7GEM RR73 14 2850
R [20260828 202013][14.074] CQ W7/G0HSP 11 1419
R [20260828 202013][14.074] KC8ZKS KJ7WLL CN85 3 756
R [20260828 202013][14.074] KC4SWL WA7PVE RR73 4 1694
R [20260828 202013][14.074] CQ K5MGY EM12 4 1988
R [20260828 202014][14.074] CQ W7BDP CN85 10 2106
R [20260828 202014][14.074] IZ4JMA WV2B RR73 7 650
R [20260828 202014][14.074] CQ N5FMP EM05 7 1931
R [20260828 202014][14.074] W6TOX W5ELD RR73 -3 1238
R [20260828 202027][14.074] AF0G KK7TUN -18 -1 962
R [20260828 202028][14.074] N8OBX KG7OH R-07 -2 1206
R [20260828 202028][14.074] CQ AK6MH CM87 0 1638
R [20260828 202028][14.074] KS0CW W9MDM R-18 -4 2781
R [20260828 202028][14.074] UX5UW K4YT RR73 1 2738
R [20260828 202028][14.074] AE2NY VA6VZ -21 10 444
R [20260828 202028][14.074] RI1FJL K0SH EN23 8 1594
R [20260828 202029][14.074] AA3B KB9ZM EM57 0 575
R [20260828 202029][14.074] KE8MD N8GMY R+01 -10 1350
R [20260828 202029][14.074] <...> KB7ZTI CN88 -1 2106
R [20260828 202029][14.074] W5ELD W6TOX 73 2 862
R [20260828 202029][14.074] W7QQF W4NEU -01 4 2431
R [20260828 202043][14.074] CQ WA7PVE CN87 12 1694
R [20260828 202043][14.074] CQ POTA VA7GEM CN89 33 2850
R [20260828 202043][14.074] JA8KSF VA6CR DO21 1 1150
R [20260828 202043][14.074] CQ W7BDP CN85 3 2106
R [20260828 202043][14.074] W4NEU W7QQF R-10 0 2431
R [20260828 202043][14.074] KC8ZKS KJ7WLL CN85 24 756
R [20260828 202044][14.074] <...> W6GOK R+04 6 519
R [20260828 202044][14.074] CQ W5ELD EM35 10 1238
R [20260828 202044][14.074] CQ AA3B FN20 6 575
R [20260828 202058][14.074] <...> KB7ZTI CN88 35 2100
R [20260828 202058][14.074] AE2NY VA6VZ -21 26 444
R [20260828 202058][14.074] AF0G KK7TUN RRR 30 969
R [20260828 202058][14.074] KQ4MHD KG7CW -09 8 2831
R [20260828 202059][14.074] CQ AK6MH CM87 6 1644
R [20260828 202059][14.074] CQ W0ADE DN40 19 831
R [20260828 202059][14.074] CQ K4YT FM19 12 2731
R [20260828 202059][14.074] W7QQF W4NEU RR73 18 2431
R [20260828 202059][14.074] N8OBX KG7OH R-07 9 1206
R [20260828 202059][14.074] KS0CW W9MDM 73 12 2781
R [20260828 202059][14.074] RI1FJL KG9EE R-14 13 394
R [20260828 202100][14.074] KE8MD N8GMY R+01 4 1350
R [20260828 202114][14.074] CQ POTA VA7GEM CN89 34 2850
R [20260828 202114][14.074] KC8ZKS KJ7WLL CN85 8 756
R [20260828 202114][14.074] CQ WA7PVE CN87 38 1694
R [20260828 202114][14.074] JA8KSF VA6CR R-10 26 1150
R [20260828 202114][14.074] K6VGM <W7/G0HSP> -07 20 1419
R [20260828 202114][14.074] W4NEU W7QQF 73 20 2431
R [20260828 202114][14.074] KK7TUN K2PS -13 22 2306
R [20260828 202115][14.074] AA5HH AJ7LJ +06 17 1488
R [20260828 202115][14.074] CQ W7BDP CN85 18 2106
R [20260828 202115][14.074] CQ WV2B FM05 3 650
R [20260828 202115][14.074] CQ NA7KR CN84 7 1562
R [20260828 202115][14.074] W1AW/2 <W6GOK> 73 15 519
R [20260828 202116][14.074] EA7FPF KB9DED EN54 10 2638
R [20260828 202129][14.074] KQ4MHD KG7CW RR73 12 2831
R [20260828 202129][14.074] AE2NY VA6VZ -21 10 444
R [20260828 202130][14.074] CQ AK6MH CM87 14 1644
R [20260828 202130][14.074] CQ K4YT FM19 23 2738
R [20260828 202130][14.074] AJ7LJ AA5HH R-13 5 1175
R [20260828 202130][14.074] VA7GEM K0BHB EN34 -9 700
R [20260828 202130][14.074] VA6CR JA8KSF RR73 6 2050
R [20260828 202131][14.074] K4DND W5TXX -11 -2 2256
R [20260828 202145][14.074] CQ POTA VA7GEM CN89 12 2850
R [20260828 202145][14.074] CQ WA7PVE CN87 39 1694
R [20260828 202145][14.074] <KG9EE> W7/G0HSP RR73 16 1419
R [20260828 202145][14.074] KC8ZKS KJ7WLL CN85 -8 756
R [20260828 202145][14.074] KK7TUN AI7WP CN87 10 1250
R [20260828 202145][14.074] AA5HH AJ7LJ RRR 15 1494
R [20260828 202145][14.074] S57PP NF3R FN20 14 1962
R [20260828 202146][14.074] JA8KSF VA6CR 73 2 1150
R [20260828 202146][14.074] CQ WV2B FM05 21 650
R [20260828 202146][14.074] EA5JLN VE4ZIM -09 22 2319
R [20260828 202146][14.074] DL7RAY KS0CW -07 -4 2781
R [20260828 202212][14.074] CQ WA7PVE CN87 1 1694
R [20260828 202213][14.074] CQ W7/G0HSP 8 1419
R [20260828 202213][14.074] CQ WV2B FM05 6 650
R [20260828 202213][14.074] CQ W7BDP CN85 6 2106
R [20260828 202213][14.074] CQ W5ELD EM35 -6 1238
R [20260828 202214][14.074] ZS6OB JA8ECS QN03 10 1300
R [20260828 202214][14.074] KC1WIH KB9ZM EM57 6 250
R [20260828 202214][14.074] EA5JLN VE4ZIM -09 2 2319
R [20260828 202227][14.074] KJ1R KG7CW +02 12 2831
R [20260828 202227][14.074] AJ7LJ AF0E -08 18 744
R [20260828 202228][14.074] KO4RJE KK7TUN R-16 -3 962
R [20260828 202228][14.074] F4JVF K4YT RR73 14 2738
R [20260828 202228][14.074] CQ W0ADE DN40 0 838
R [20260828 202228][14.074] CQ DX JA8KSF QN03 2 2050
R [20260828 202228][14.074] AE2NY VA6VZ -21 20 444
R [20260828 202228][14.074] KJ5ORI VA3TPS 73 8 1369
R [20260828 202229][14.074] KE2CUR K5DXB DM65 4 562
R [20260828 202242][14.074] KJ5AOA WA7PVE -04 1 1694
R [20260828 202242][14.074] CT1EHK VA6CR DO21 1 1150
R [20260828 202243][14.074] EA7FPF W9MDM EN61 -1 2650
R [20260828 202243][14.074] CQ W7/G0HSP 6 1419
R [20260828 202243][14.074] KK7TUN AI7WP CN87 0 1312
R [20260828 202243][14.074] S57ESG WV2B -10 -3 650
R [20260828 202243][14.074] EA5JLN W6TOX DM24 8 862
R [20260828 202243][14.074] EA5JLN K5JEE EL09 2 2594
R [20260828 202244][14.074] EA5JLN VE4ZIM -09 8 2319
R [20260828 202244][14.074] WA4TED XE1IHD DK89 6 1606
R [20260828 202244][14.074] KG7CW N8KHG EM30 -6 956
R [20260828 202257][14.074] KD9SPR KK7BHX CN88 15 1844
R [20260828 202258][14.074] KJ1R KG7CW +05 6 2831
R [20260828 202258][14.074] CQ K4YT FM19 4 2738
R [20260828 202258][14.074] AJ7LJ AF0E -08 0 744
R [20260828 202258][14.074] W7LOY JA8KSF -16 8 2050
R [20260828 202258][14.074] VA7GEM N5MW 73 4 431
R [20260828 202258][14.074] XE1IHD AH6U -18 4 794
R [20260828 202259][14.074] KD9SPR N5WRX EL17 -4 1156
R [20260828 202259][14.074] KS0CW W4NEU EM55 7 2431
R [20260828 202312][14.074] KJ5AOA WA7PVE RR73 -4 1694
R [20260828 202313][14.074] KK7TUN AI7WP CN87 -4 1312
R [20260828 202313][14.074] S57ESG WV2B RR73 10 650
R [20260828 202313][14.074] EA7FPF W9MDM EN61 -8 2644
R [20260828 202313][14.074] CQ W7/G0HSP -5 1419
R [20260828 202313][14.074] KK7TUN K2PS -13 0 2306
R [20260828 202313][14.074] CT1EHK VA6CR DO21 12 1156
R [20260828 202313][14.074] EA5JLN W6TOX DM24 5 869
R [20260828 202314][14.074] CQ W7BDP CN85 2 2106
R [20260828 202314][14.074] KG7CW N8KHG EM30 10 956
R [20260828 202314][14.074] WB7CYO W5ELD RR73 6 1238
R [20260828 202315][14.074] KK7TUN K0DTM -02 3 2194
R [20260828 202327][14.074] AJ7LJ AF0E -08 24 744
R [20260828 202328][14.074] K4RSF W0ADE +00 24 838
R [20260828 202328][14.074] KD9SPR KB7ZTI CN88 18 1619
R [20260828 202328][14.074] K2PS KK7TUN R-09 -2 962
